Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
heisenberg,2 Hearts_hook_02_16x9,Netflix Windows App - Cadmium Windows Mobile,2023-02-10 16:04:33,FR,"[{""eventType"":""start"",""sessionOffsetMs"":65,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":79443,""mediaOffsetMs"":0}]"
heisenberg,Season 4 Teaser 1: You,Netflix Windows App - Cadmium Windows Mobile,2023-02-09 22:06:56,FR,"[{""eventType"":""start"",""sessionOffsetMs"":95,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4453,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6933,""mediaOffsetMs"":2000},{""eventType"":""stopped"",""sessionOffsetMs"":304508,""mediaOffsetMs"":2000}]"
heisenberg,Joker,Netflix Windows App - Cadmium Windows Mobile,2023-02-09 19:53:56,FR,"[{""eventType"":""start"",""sessionOffsetMs"":136,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3985,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9527,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":387046,""mediaOffsetMs"":5000},{""eventType"":""paused"",""sessionOffsetMs"":390752,""mediaOffsetMs"":8000},{""eventType"":""reposition"",""sessionOffsetMs"":401017,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":401256,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":401275,""mediaOffsetMs"":38},{""eventType"":""reposition"",""sessionOffsetMs"":401294,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":401360,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":401672,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":402726,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":409323,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":481448,""mediaOffsetMs"":7000},{""eventType"":""playing"",""sessionOffsetMs"":499139,""mediaOffsetMs"":24000},{""eventType"":""paused"",""sessionOffsetMs"":511564,""mediaOffsetMs"":36000},{""eventType"":""playing"",""sessionOffsetMs"":584548,""mediaOffsetMs"":37000},{""eventType"":""paused"",""sessionOffsetMs"":1224733,""mediaOffsetMs"":677000},{""eventType"":""playing"",""sessionOffsetMs"":1230469,""mediaOffsetMs"":677000},{""eventType"":""stopped"",""sessionOffsetMs"":7871575,""mediaOffsetMs"":7317000}]"
heisenberg,Joker,Netflix Windows App - Cadmium Windows Mobile,2023-02-09 19:53:37,FR,"[{""eventType"":""start"",""sessionOffsetMs"":137,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3986,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5891,""mediaOffsetMs"":2000},{""eventType"":""stopped"",""sessionOffsetMs"":15307,""mediaOffsetMs"":2000}]"
heisenberg,Season 4 Teaser 1: You,Netflix Windows App - Cadmium Windows Mobile,2023-02-09 19:48:43,FR,"[{""eventType"":""start"",""sessionOffsetMs"":43,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2838,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3948,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":8831,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":9442,""mediaOffsetMs"":2000},{""eventType"":""stopped"",""sessionOffsetMs"":215755,""mediaOffsetMs"":2000}]"
heisenberg,Season 4 Teaser 1: You,Netflix Windows App - Cadmium Windows Mobile,2023-02-09 19:48:34,FR,[]
heisenberg,"Brooklyn Nine-Nine: Season 3: ""New Captain""",Netflix Windows App - Cadmium Windows Mobile,2023-02-07 21:59:15,FR,"[{""eventType"":""start"",""sessionOffsetMs"":128,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7811,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12269,""mediaOffsetMs"":8916},{""eventType"":""reposition"",""sessionOffsetMs"":16727,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":17078,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":29149,""mediaOffsetMs"":24000},{""eventType"":""stopped"",""sessionOffsetMs"":1207866,""mediaOffsetMs"":1202717}]"
heisenberg,"Brooklyn Nine-Nine: Season 2: ""Johnny and Dora""",Netflix Windows App - Cadmium Windows Mobile,2023-02-07 21:37:16,FR,"[{""eventType"":""start"",""sessionOffsetMs"":136,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8688,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":32957,""mediaOffsetMs"":24000},{""eventType"":""playing"",""sessionOffsetMs"":48984,""mediaOffsetMs"":40000},{""eventType"":""playing"",""sessionOffsetMs"":65144,""mediaOffsetMs"":56000},{""eventType"":""stopped"",""sessionOffsetMs"":1312678,""mediaOffsetMs"":1303000}]"
heisenberg,Unbelievable: Limited Series (Trailer),Netflix Windows App - Cadmium Windows Mobile,2023-02-07 21:37:08,FR,[]
heisenberg,Inside Man_hook_primary_16x9,Apple iPhone XR,2023-02-07 17:06:18,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1925,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2926,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":5844,""mediaOffsetMs"":3919}]"
heisenberg,Season 1 Plot Clip: Inside Man,Apple iPhone XR,2023-02-07 17:05:59,AR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1236,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":7671,""mediaOffsetMs"":6500}]"
heisenberg,"MINDHUNTER: Season 2: ""Episode 7""",Netflix Windows App - Cadmium Windows Mobile,2023-02-04 00:09:06,FR,"[{""eventType"":""start"",""sessionOffsetMs"":201,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6217,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":26459,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":30370,""mediaOffsetMs"":24000},{""eventType"":""stopped"",""sessionOffsetMs"":66244,""mediaOffsetMs"":59874}]"
heisenberg,"MINDHUNTER: Season 2: ""Episode 6""",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 23:08:31,FR,"[{""eventType"":""start"",""sessionOffsetMs"":209,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":8842,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10552,""mediaOffsetMs"":2000},{""eventType"":""playing"",""sessionOffsetMs"":20021,""mediaOffsetMs"":2000},{""eventType"":""paused"",""sessionOffsetMs"":21393,""mediaOffsetMs"":3000},{""eventType"":""reposition"",""sessionOffsetMs"":23498,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23646,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":23722,""mediaOffsetMs"":151},{""eventType"":""reposition"",""sessionOffsetMs"":23797,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":23951,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":24547,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":138790,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":170395,""mediaOffsetMs"":32000},{""eventType"":""paused"",""sessionOffsetMs"":201227,""mediaOffsetMs"":93664},{""eventType"":""reposition"",""sessionOffsetMs"":232059,""mediaOffsetMs"":80000},{""eventType"":""paused"",""sessionOffsetMs"":232237,""mediaOffsetMs"":68000},{""eventType"":""reposition"",""sessionOffsetMs"":232238,""mediaOffsetMs"":68000},{""eventType"":""paused"",""sessionOffsetMs"":232408,""mediaOffsetMs"":56000},{""eventType"":""reposition"",""sessionOffsetMs"":232408,""mediaOffsetMs"":56000},{""eventType"":""paused"",""sessionOffsetMs"":232568,""mediaOffsetMs"":44000},{""eventType"":""reposition"",""sessionOffsetMs"":232569,""mediaOffsetMs"":44000},{""eventType"":""paused"",""sessionOffsetMs"":233209,""mediaOffsetMs"":32000},{""eventType"":""reposition"",""sessionOffsetMs"":233209,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":234252,""mediaOffsetMs"":32000},{""eventType"":""paused"",""sessionOffsetMs"":234382,""mediaOffsetMs"":32259},{""eventType"":""reposition"",""sessionOffsetMs"":234511,""mediaOffsetMs"":20000},{""eventType"":""paused"",""sessionOffsetMs"":234662,""mediaOffsetMs"":8000},{""eventType"":""reposition"",""sessionOffsetMs"":234662,""mediaOffsetMs"":8000},{""eventType"":""paused"",""sessionOffsetMs"":234815,""mediaOffsetMs"":0},{""eventType"":""reposition"",""sessionOffsetMs"":234816,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":235908,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3636392,""mediaOffsetMs"":3400000}]"
heisenberg,"Trailer: Pamela, a love story",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 23:08:22,DE,[]
heisenberg,"MINDHUNTER: Season 2: ""Episode 6""",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 22:10:12,FR,"[{""eventType"":""start"",""sessionOffsetMs"":75,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4563,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12102,""mediaOffsetMs"":7000},{""eventType"":""stopped"",""sessionOffsetMs"":1812191,""mediaOffsetMs"":8000}]"
heisenberg,"MINDHUNTER: Season 2: ""Episode 5""",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 21:59:30,FR,[]
heisenberg,"Trailer: Pamela, a love story",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 21:59:27,DE,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20953,""mediaOffsetMs"":0}]"
heisenberg,"MINDHUNTER: Season 2: ""Episode 6""",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 21:58:57,FR,"[{""eventType"":""start"",""sessionOffsetMs"":124,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3722,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7651,""mediaOffsetMs"":4000},{""eventType"":""stopped"",""sessionOffsetMs"":11598,""mediaOffsetMs"":4000}]"
heisenberg,"MINDHUNTER: Season 2: ""Episode 5""",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 20:46:01,FR,"[{""eventType"":""start"",""sessionOffsetMs"":298,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7187,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10359,""mediaOffsetMs"":3000},{""eventType"":""playing"",""sessionOffsetMs"":166945,""mediaOffsetMs"":3000},{""eventType"":""playing"",""sessionOffsetMs"":188141,""mediaOffsetMs"":24000},{""eventType"":""paused"",""sessionOffsetMs"":335896,""mediaOffsetMs"":172000},{""eventType"":""reposition"",""sessionOffsetMs"":342560,""mediaOffsetMs"":160000},{""eventType"":""paused"",""sessionOffsetMs"":342958,""mediaOffsetMs"":160000},{""eventType"":""reposition"",""sessionOffsetMs"":342958,""mediaOffsetMs"":160000},{""eventType"":""paused"",""sessionOffsetMs"":342986,""mediaOffsetMs"":148000},{""eventType"":""reposition"",""sessionOffsetMs"":342988,""mediaOffsetMs"":148000},{""eventType"":""playing"",""sessionOffsetMs"":343538,""mediaOffsetMs"":148000},{""eventType"":""stopped"",""sessionOffsetMs"":4378448,""mediaOffsetMs"":4183000}]"
heisenberg,"Trailer: Pamela, a love story",Netflix Windows App - Cadmium Windows Mobile,2023-02-03 20:45:54,DE,"[{""eventType"":""start"",""sessionOffsetMs"":46,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":8942,""mediaOffsetMs"":0}]"
heisenberg,Gifted Hands: The Ben Carson Story,iPad Air Cellular,2023-02-01 17:46:55,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":510000},{""eventType"":""playing"",""sessionOffsetMs"":704,""mediaOffsetMs"":510000},{""eventType"":""playing"",""sessionOffsetMs"":7704,""mediaOffsetMs"":517000},{""eventType"":""playing"",""sessionOffsetMs"":10704,""mediaOffsetMs"":520000},{""eventType"":""playing"",""sessionOffsetMs"":13704,""mediaOffsetMs"":523000},{""eventType"":""paused"",""sessionOffsetMs"":526314,""mediaOffsetMs"":1035000},{""eventType"":""playing"",""sessionOffsetMs"":561815,""mediaOffsetMs"":1035000},{""eventType"":""paused"",""sessionOffsetMs"":1837270,""mediaOffsetMs"":2310000},{""eventType"":""playing"",""sessionOffsetMs"":1894585,""mediaOffsetMs"":2310000},{""eventType"":""paused"",""sessionOffsetMs"":2327854,""mediaOffsetMs"":2743000},{""eventType"":""playing"",""sessionOffsetMs"":2328870,""mediaOffsetMs"":2743000},{""eventType"":""paused"",""sessionOffsetMs"":3281339,""mediaOffsetMs"":3695000},{""eventType"":""reposition"",""sessionOffsetMs"":3281339,""mediaOffsetMs"":3705000},{""eventType"":""playing"",""sessionOffsetMs"":3281865,""mediaOffsetMs"":3705000},{""eventType"":""paused"",""sessionOffsetMs"":3282953,""mediaOffsetMs"":3706000},{""eventType"":""reposition"",""sessionOffsetMs"":3282953,""mediaOffsetMs"":3716000},{""eventType"":""playing"",""sessionOffsetMs"":3283203,""mediaOffsetMs"":3716000},{""eventType"":""paused"",""sessionOffsetMs"":3283203,""mediaOffsetMs"":3716000},{""eventType"":""reposition"",""sessionOffsetMs"":3283203,""mediaOffsetMs"":3726000},{""eventType"":""playing"",""sessionOffsetMs"":3283436,""mediaOffsetMs"":3726000},{""eventType"":""paused"",""sessionOffsetMs"":3285696,""mediaOffsetMs"":3728000},{""eventType"":""reposition"",""sessionOffsetMs"":3285696,""mediaOffsetMs"":3738000},{""eventType"":""playing"",""sessionOffsetMs"":3285909,""mediaOffsetMs"":3738000},{""eventType"":""paused"",""sessionOffsetMs"":3285909,""mediaOffsetMs"":3738000},{""eventType"":""reposition"",""sessionOffsetMs"":3285909,""mediaOffsetMs"":3748000},{""eventType"":""playing"",""sessionOffsetMs"":3286306,""mediaOffsetMs"":3748000},{""eventType"":""paused"",""sessionOffsetMs"":3287702,""mediaOffsetMs"":3749000},{""eventType"":""reposition"",""sessionOffsetMs"":3287702,""mediaOffsetMs"":3759000},{""eventType"":""playing"",""sessionOffsetMs"":3288346,""mediaOffsetMs"":3759000},{""eventType"":""paused"",""sessionOffsetMs"":3290613,""mediaOffsetMs"":3761000},{""eventType"":""reposition"",""sessionOffsetMs"":3290613,""mediaOffsetMs"":3771000},{""eventType"":""playing"",""sessionOffsetMs"":3290822,""mediaOffsetMs"":3771000},{""eventType"":""paused"",""sessionOffsetMs"":3290822,""mediaOffsetMs"":3771000},{""eventType"":""reposition"",""sessionOffsetMs"":3290822,""mediaOffsetMs"":3781000},{""eventType"":""playing"",""sessionOffsetMs"":3291098,""mediaOffsetMs"":3781000},{""eventType"":""paused"",""sessionOffsetMs"":4024955,""mediaOffsetMs"":4514000},{""eventType"":""reposition"",""sessionOffsetMs"":4024955,""mediaOffsetMs"":4524000},{""eventType"":""playing"",""sessionOffsetMs"":4025365,""mediaOffsetMs"":4524000},{""eventType"":""paused"",""sessionOffsetMs"":4030439,""mediaOffsetMs"":4529000},{""eventType"":""reposition"",""sessionOffsetMs"":4030439,""mediaOffsetMs"":4539000},{""eventType"":""paused"",""sessionOffsetMs"":4030674,""mediaOffsetMs"":4539000},{""eventType"":""reposition"",""sessionOffsetMs"":4030674,""mediaOffsetMs"":4549000},{""eventType"":""playing"",""sessionOffsetMs"":4030676,""mediaOffsetMs"":4539000},{""eventType"":""playing"",""sessionOffsetMs"":4031014,""mediaOffsetMs"":4549000},{""eventType"":""paused"",""sessionOffsetMs"":4112684,""mediaOffsetMs"":4630000},{""eventType"":""reposition"",""sessionOffsetMs"":4112684,""mediaOffsetMs"":4640000},{""eventType"":""playing"",""sessionOffsetMs"":4113104,""mediaOffsetMs"":4640000},{""eventType"":""paused"",""sessionOffsetMs"":4170694,""mediaOffsetMs"":4697000},{""eventType"":""reposition"",""sessionOffsetMs"":4170694,""mediaOffsetMs"":4707000},{""eventType"":""paused"",""sessionOffsetMs"":4170880,""mediaOffsetMs"":4707000},{""eventType"":""reposition"",""sessionOffsetMs"":4170880,""mediaOffsetMs"":4717000},{""eventType"":""playing"",""sessionOffsetMs"":4170902,""mediaOffsetMs"":4707000},{""eventType"":""playing"",""sessionOffsetMs"":4171383,""mediaOffsetMs"":4717000},{""eventType"":""paused"",""sessionOffsetMs"":4174062,""mediaOffsetMs"":4719000},{""eventType"":""reposition"",""sessionOffsetMs"":4174062,""mediaOffsetMs"":4729000},{""eventType"":""playing"",""sessionOffsetMs"":4174598,""mediaOffsetMs"":4729000},{""eventType"":""paused"",""sessionOffsetMs"":4191535,""mediaOffsetMs"":4745000},{""eventType"":""reposition"",""sessionOffsetMs"":4191535,""mediaOffsetMs"":4755000},{""eventType"":""playing"",""sessionOffsetMs"":4192062,""mediaOffsetMs"":4755000},{""eventType"":""paused"",""sessionOffsetMs"":4200579,""mediaOffsetMs"":4763000},{""eventType"":""reposition"",""sessionOffsetMs"":4200579,""mediaOffsetMs"":4773000},{""eventType"":""playing"",""sessionOffsetMs"":4200786,""mediaOffsetMs"":4773000},{""eventType"":""paused"",""sessionOffsetMs"":4200786,""mediaOffsetMs"":4773000},{""eventType"":""reposition"",""sessionOffsetMs"":4200786,""mediaOffsetMs"":4783000},{""eventType"":""playing"",""sessionOffsetMs"":4201223,""mediaOffsetMs"":4783000},{""eventType"":""paused"",""sessionOffsetMs"":4280433,""mediaOffsetMs"":4862000},{""eventType"":""reposition"",""sessionOffsetMs"":4280433,""mediaOffsetMs"":4872000},{""eventType"":""playing"",""sessionOffsetMs"":4280635,""mediaOffsetMs"":4872000},{""eventType"":""paused"",""sessionOffsetMs"":4280635,""mediaOffsetMs"":4872000},{""eventType"":""reposition"",""sessionOffsetMs"":4280635,""mediaOffsetMs"":4882000},{""eventType"":""playing"",""sessionOffsetMs"":4281088,""mediaOffsetMs"":4882000},{""eventType"":""paused"",""sessionOffsetMs"":4294421,""mediaOffsetMs"":4895000},{""eventType"":""reposition"",""sessionOffsetMs"":4294421,""mediaOffsetMs"":4905000},{""eventType"":""playing"",""sessionOffsetMs"":4294617,""mediaOffsetMs"":4905000},{""eventType"":""paused"",""sessionOffsetMs"":4294617,""mediaOffsetMs"":4905000},{""eventType"":""reposition"",""sessionOffsetMs"":4294617,""mediaOffsetMs"":4915000},{""eventType"":""playing"",""sessionOffsetMs"":4295066,""mediaOffsetMs"":4915000},{""eventType"":""paused"",""sessionOffsetMs"":4344993,""mediaOffsetMs"":4964000},{""eventType"":""reposition"",""sessionOffsetMs"":4344993,""mediaOffsetMs"":4974000},{""eventType"":""playing"",""sessionOffsetMs"":4345342,""mediaOffsetMs"":4974000},{""eventType"":""paused"",""sessionOffsetMs"":4533150,""mediaOffsetMs"":5161000},{""eventType"":""reposition"",""sessionOffsetMs"":4533150,""mediaOffsetMs"":5171000},{""eventType"":""playing"",""sessionOffsetMs"":4533519,""mediaOffsetMs"":5171000},{""eventType"":""paused"",""sessionOffsetMs"":4538227,""mediaOffsetMs"":5175000},{""eventType"":""reposition"",""sessionOffsetMs"":4538227,""mediaOffsetMs"":5185000},{""eventType"":""playing"",""sessionOffsetMs"":4538715,""mediaOffsetMs"":5185000},{""eventType"":""paused"",""sessionOffsetMs"":4638587,""mediaOffsetMs"":5284000},{""eventType"":""reposition"",""sessionOffsetMs"":4638587,""mediaOffsetMs"":5294000},{""eventType"":""playing"",""sessionOffsetMs"":4638768,""mediaOffsetMs"":5294000},{""eventType"":""paused"",""sessionOffsetMs"":4638768,""mediaOffsetMs"":5294000},{""eventType"":""reposition"",""sessionOffsetMs"":4638768,""mediaOffsetMs"":5304000},{""eventType"":""playing"",""sessionOffsetMs"":4639308,""mediaOffsetMs"":5304000},{""eventType"":""paused"",""sessionOffsetMs"":4699471,""mediaOffsetMs"":5364000}]"
heisenberg,Gifted Hands: The Ben Carson Story,iPad Air Cellular,2023-02-01 17:19:00,FR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1425,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":9425,""mediaOffsetMs"":8000},{""eventType"":""playing"",""sessionOffsetMs"":22425,""mediaOffsetMs"":21000},{""eventType"":""playing"",""sessionOffsetMs"":28425,""mediaOffsetMs"":27000},{""eventType"":""paused"",""sessionOffsetMs"":48589,""mediaOffsetMs"":47000},{""eventType"":""playing"",""sessionOffsetMs"":139789,""mediaOffsetMs"":47000},{""eventType"":""paused"",""sessionOffsetMs"":172699,""mediaOffsetMs"":79000},{""eventType"":""playing"",""sessionOffsetMs"":188497,""mediaOffsetMs"":79000},{""eventType"":""paused"",""sessionOffsetMs"":213346,""mediaOffsetMs"":104000},{""eventType"":""playing"",""sessionOffsetMs"":964030,""mediaOffsetMs"":104000},{""eventType"":""paused"",""sessionOffsetMs"":1026505,""mediaOffsetMs"":165000},{""eventType"":""playing"",""sessionOffsetMs"":1201708,""mediaOffsetMs"":165000},{""eventType"":""paused"",""sessionOffsetMs"":1524606,""mediaOffsetMs"":487000},{""eventType"":""reposition"",""sessionOffsetMs"":1524606,""mediaOffsetMs"":477000},{""eventType"":""playing"",""sessionOffsetMs"":1525280,""mediaOffsetMs"":477000},{""eventType"":""paused"",""sessionOffsetMs"":1525820,""mediaOffsetMs"":477000},{""eventType"":""reposition"",""sessionOffsetMs"":1525820,""mediaOffsetMs"":467000},{""eventType"":""playing"",""sessionOffsetMs"":1526332,""mediaOffsetMs"":467000},{""eventType"":""paused"",""sessionOffsetMs"":1526380,""mediaOffsetMs"":467000},{""eventType"":""reposition"",""sessionOffsetMs"":1526380,""mediaOffsetMs"":457000},{""eventType"":""playing"",""sessionOffsetMs"":1526686,""mediaOffsetMs"":457000},{""eventType"":""paused"",""sessionOffsetMs"":1526743,""mediaOffsetMs"":457000},{""eventType"":""reposition"",""sessionOffsetMs"":1526743,""mediaOffsetMs"":447000},{""eventType"":""playing"",""sessionOffsetMs"":1526901,""mediaOffsetMs"":447000},{""eventType"":""paused"",""sessionOffsetMs"":1526901,""mediaOffsetMs"":457000},{""eventType"":""reposition"",""sessionOffsetMs"":1526901,""mediaOffsetMs"":447000},{""eventType"":""playing"",""sessionOffsetMs"":1528293,""mediaOffsetMs"":447000},{""eventType"":""paused"",""sessionOffsetMs"":1528293,""mediaOffsetMs"":447000},{""eventType"":""reposition"",""sessionOffsetMs"":1528293,""mediaOffsetMs"":437000},{""eventType"":""paused"",""sessionOffsetMs"":1528450,""mediaOffsetMs"":437000},{""eventType"":""reposition"",""sessionOffsetMs"":1528450,""mediaOffsetMs"":427000},{""eventType"":""playing"",""sessionOffsetMs"":1528451,""mediaOffsetMs"":437000},{""eventType"":""playing"",""sessionOffsetMs"":1529202,""mediaOffsetMs"":427000},{""eventType"":""stopped"",""sessionOffsetMs"":1612401,""mediaOffsetMs"":510000}]"
